"contents href","_image_yazkc_11 src","_image_yazkc_11 src 2","whitespace-normal","font-medium 2","h-4","flex-none src","flex-none","truncate","pointer-events-none src 2","text-sp10","ml-[3px]","875rem] href","mr-0 src","truncate 2"
"https://shopee.co.id/adidas-Running-Runfalcon-3.0-Shoes-Men-Black-IE0742-i.270510657.27918085180?extraParams=%7B%22display_model_id%22%3A247062558636%2C%22model_selection_logic%22%3A3%7D&sp_atk=1c38662b-7b7e-4b5e-8179-e2abb576aaca&xptdk=1c38662b-7b7e-4b5e-8179-e2abb576aaca","https://down-id.img.susercontent.com/file/id-11134201-7rbk1-mauquez46l5ef0","https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx5y0tebegw04","adidas Running Runfalcon 3.0 Shoes Men Black IE0742","595.000","-30%","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/d7099d3fd1dfdaf705ab.svg","4.9","2RB+ Terjual","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/76dff349290d20891fc1.svg","4-5 Hari","Bekasi","https://shopee.co.id/find_similar_products?catid=100637&itemid=27918085180&shopid=270510657","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/7c9110f78e069acbced7.png","Pilih 2, diskon 15%"
"https://shopee.co.id/ADIDAS-Sepatu-Sneakers-Pria-BREAKNET-3.0-JQ5482-ORIGINAL-i.402386660.43578724384?extraParams=%7B%22display_model_id%22%3A330556141454%2C%22model_selection_logic%22%3A3%7D&sp_atk=dbc84246-c324-4211-883d-79cdbf2345af&xptdk=dbc84246-c324-4211-883d-79cdbf2345af","https://down-id.img.susercontent.com/file/sg-11134275-8260l-mkm4wgazsydd10","https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx67rtd6r602f","ADIDAS Sepatu Sneakers Pria BREAKNET 3.0 JQ5482 ORIGINAL","900.000","","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/d7099d3fd1dfdaf705ab.svg","4.9","47 Terjual","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/76dff349290d20891fc1.svg","3-5 Hari","Bekasi","https://shopee.co.id/find_similar_products?catid=100012&itemid=43578724384&shopid=402386660","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/7c9110f78e069acbced7.png",""
"https://shopee.co.id/adidas-Lifestyle-Campus-2.0-Shoes-Men-Green-IE9069-i.270510657.40601191837?extraParams=%7B%22display_model_id%22%3A260096591957%2C%22model_selection_logic%22%3A3%7D&sp_atk=29270982-8b86-46c8-812d-692482d27b39&xptdk=29270982-8b86-46c8-812d-692482d27b39","https://down-id.img.susercontent.com/file/id-11134201-7rbk0-mauprqr1qb8r76","https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx5y0tebegw04","adidas Lifestyle Campus 2.0 Shoes Men Green IE9069","1.130.500","-34%","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/d7099d3fd1dfdaf705ab.svg","4.9","163 Terjual","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/76dff349290d20891fc1.svg","4-5 Hari","Bekasi","https://shopee.co.id/find_similar_products?catid=100637&itemid=40601191837&shopid=270510657","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/7c9110f78e069acbced7.png","Pilih 2, diskon 15%"
"https://shopee.co.id/adidas-Barreda-Men's-Sneakers-Shoes-Black-i.234490784.28072527139?extraParams=%7B%22display_model_id%22%3A252397018694%2C%22model_selection_logic%22%3A3%7D&sp_atk=9b6f7b9f-7891-4ac0-8927-f05f1052d39b&xptdk=9b6f7b9f-7891-4ac0-8927-f05f1052d39b","https://down-id.img.susercontent.com/file/sg-11134201-7ra3h-m4kai0uvgm1u3a","https://down-id.img.susercontent.com/file/id-11134258-822wp-mlyjp115kz5tc6","adidas Barreda Men's Sneakers Shoes - Black","720.000","-20%","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/d7099d3fd1dfdaf705ab.svg","5.0","59 Terjual","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/76dff349290d20891fc1.svg","3-5 Hari","Kab. Bogor","https://shopee.co.id/find_similar_products?catid=100012&itemid=28072527139&shopid=234490784","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/7c9110f78e069acbced7.png","Pilih 2, diskon 20%"
"https://shopee.co.id/adidas-Running-Duramo-SL-Shoes-Men-Grey-FY6680-i.270510657.24888525268?extraParams=%7B%22display_model_id%22%3A148892493396%2C%22model_selection_logic%22%3A3%7D&sp_atk=17732395-e61f-478b-85c2-37347d7c6956&xptdk=17732395-e61f-478b-85c2-37347d7c6956","https://down-id.img.susercontent.com/file/id-11134201-7rbk3-maurjvrikn8203","https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx5y0tebegw04","adidas Running Duramo SL Shoes Men Grey FY6680","630.000","-30%","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/d7099d3fd1dfdaf705ab.svg","4.9","1RB+ Terjual","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/76dff349290d20891fc1.svg","4-5 Hari","Bekasi","https://shopee.co.id/find_similar_products?catid=100637&itemid=24888525268&shopid=270510657","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/7c9110f78e069acbced7.png","Pilih 2, diskon 15%"
"https://shopee.co.id/adidas-Running-Opticrun-Running-Shoes-Women-Grey-JJ6447-i.270510657.41315249737?extraParams=%7B%22display_model_id%22%3A276260967624%2C%22model_selection_logic%22%3A3%7D&sp_atk=0e3b0202-caab-4bc6-95b9-000fdf75d1eb&xptdk=0e3b0202-caab-4bc6-95b9-000fdf75d1eb","https://down-id.img.susercontent.com/file/sg-11134201-824i7-mdwsn749ophfef","https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx5y0tebegw04","adidas Running Opticrun Running Shoes Women Grey JJ6447","490.000","-30%","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/d7099d3fd1dfdaf705ab.svg","5.0","54 Terjual","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/76dff349290d20891fc1.svg","4-5 Hari","Bekasi","https://shopee.co.id/find_similar_products?catid=100637&itemid=41315249737&shopid=270510657","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/7c9110f78e069acbced7.png","Pilih 2, diskon 15%"
"https://shopee.co.id/adidas-Running-GALAXY-RUNNING-SHOES-Men-Pink-KJ3488-i.270510657.53301008395?extraParams=%7B%22display_model_id%22%3A350090760806%2C%22model_selection_logic%22%3A3%7D&sp_atk=26955269-fc48-45c0-a8bc-0c3741fdd060&xptdk=26955269-fc48-45c0-a8bc-0c3741fdd060","https://down-id.img.susercontent.com/file/sg-11134201-821fj-mgsqkxfjbtajba","https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx5y0tebegw04","adidas Running GALAXY RUNNING SHOES Men Pink KJ3488","650.000","","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/d7099d3fd1dfdaf705ab.svg","5.0","29 Terjual","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/76dff349290d20891fc1.svg","4-6 Hari","Bekasi","https://shopee.co.id/find_similar_products?catid=100637&itemid=53301008395&shopid=270510657","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/7c9110f78e069acbced7.png",""
"https://shopee.co.id/adidas-Lifestyle-Adizero-Aruku-Shoes-Unisex-White-JR1611-i.270510657.28690515221?extraParams=%7B%22display_model_id%22%3A286260724119%2C%22model_selection_logic%22%3A3%7D&sp_atk=2d947898-995b-4d6c-9650-02d09336bfe5&xptdk=2d947898-995b-4d6c-9650-02d09336bfe5","https://down-id.img.susercontent.com/file/sg-11134201-824il-mdwrmw4frfuu00","https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx5y0tebegw04","adidas Lifestyle Adizero Aruku Shoes Unisex White JR1611","1.396.500","-34%","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/d7099d3fd1dfdaf705ab.svg","5.0","203 Terjual","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/76dff349290d20891fc1.svg","4-6 Hari","Bekasi","https://shopee.co.id/find_similar_products?catid=100637&itemid=28690515221&shopid=270510657","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/7c9110f78e069acbced7.png","Pilih 2, diskon 15%"
"https://shopee.co.id/adidas-Tennis-Lifestyle-Courtblock-Shoes-Men-White-IF4032-i.270510657.26490503845?extraParams=%7B%22display_model_id%22%3A281259899903%2C%22model_selection_logic%22%3A3%7D&sp_atk=e2fa41ea-3bcc-44d6-a187-2285ad30fa71&xptdk=e2fa41ea-3bcc-44d6-a187-2285ad30fa71","https://down-id.img.susercontent.com/file/sg-11134201-82598-mg8q18wgnfux77","https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx5y0tebegw04","adidas Tennis & Lifestyle Courtblock Shoes Men White IF4032","810.000","-10%","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/d7099d3fd1dfdaf705ab.svg","5.0","13 Terjual","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/76dff349290d20891fc1.svg","4-6 Hari","Bekasi","https://shopee.co.id/find_similar_products?catid=100637&itemid=26490503845&shopid=270510657","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/7c9110f78e069acbced7.png","Pilih 2, diskon 15%"
"https://shopee.co.id/adidas-Lifestyle-Ultradream-DNA-Shoes-Men-Black-JS0322-i.270510657.27936680554?extraParams=%7B%22display_model_id%22%3A186085672674%2C%22model_selection_logic%22%3A3%7D&sp_atk=1d2874bd-4a71-424b-ba32-36d2b15154ba&xptdk=1d2874bd-4a71-424b-ba32-36d2b15154ba","https://down-id.img.susercontent.com/file/id-11134201-7rbk2-mauqu4pj8vhn7b","https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx5y0tebegw04","adidas Lifestyle Ultradream DNA Shoes Men Black JS0322","1.050.000","-30%","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/d7099d3fd1dfdaf705ab.svg","4.9","81 Terjual","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/76dff349290d20891fc1.svg","4-6 Hari","Bekasi","https://shopee.co.id/find_similar_products?catid=100637&itemid=27936680554&shopid=270510657","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/7c9110f78e069acbced7.png","Pilih 2, diskon 15%"
"https://shopee.co.id/adidas-Lifestyle-Running-Lite-Racer-CLN-2.0-Shoes-Men-Black-GZ2813-i.270510657.27518084843?extraParams=%7B%22display_model_id%22%3A197989509459%2C%22model_selection_logic%22%3A3%7D&sp_atk=c426ff72-f5ca-4eab-9ea8-ad3628e27a06&xptdk=c426ff72-f5ca-4eab-9ea8-ad3628e27a06","https://down-id.img.susercontent.com/file/id-11134201-7rbk3-mauqygjb7loyaf","https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx5y0tebegw04","adidas Lifestyle & Running Lite Racer CLN 2.0 Shoes Men Black GZ2813","630.000","-30%","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/d7099d3fd1dfdaf705ab.svg","4.9","2RB+ Terjual","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/76dff349290d20891fc1.svg","4-6 Hari","Bekasi","https://shopee.co.id/find_similar_products?catid=100012&itemid=27518084843&shopid=270510657","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/7c9110f78e069acbced7.png","Pilih 2, diskon 15%"
"https://shopee.co.id/adidas-Lifestyle-ADVANTAGE-BASE-SHOES-Men-Black-GW9284-i.270510657.29618082117?extraParams=%7B%22display_model_id%22%3A257062572295%2C%22model_selection_logic%22%3A3%7D&sp_atk=1bedd3b3-84a4-47c8-a090-22492c256492&xptdk=1bedd3b3-84a4-47c8-a090-22492c256492","https://down-id.img.susercontent.com/file/id-11134201-7rbk3-mauq11fy2fe361","https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx5y0tebegw04","adidas Lifestyle ADVANTAGE BASE SHOES Men Black GW9284","665.000","-30%","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/d7099d3fd1dfdaf705ab.svg","4.9","1RB+ Terjual","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/76dff349290d20891fc1.svg","4-6 Hari","Bekasi","https://shopee.co.id/find_similar_products?catid=100012&itemid=29618082117&shopid=270510657","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/7c9110f78e069acbced7.png","Pilih 2, diskon 15%"
"https://shopee.co.id/(COD)-Sepatu-Adidas-Broomfield-Grey-Navy-Unisex--i.754189372.21515924339?extraParams=%7B%22display_model_id%22%3A109154785620%2C%22model_selection_logic%22%3A3%7D&sp_atk=bb62f619-7410-43c0-aa84-a942a04f0b85&xptdk=bb62f619-7410-43c0-aa84-a942a04f0b85","https://down-id.img.susercontent.com/file/sg-11134201-7qvei-lfic0lvibyml34","https://down-id.img.susercontent.com/file/id-11134258-822wp-mlyjp115kz5tc6","(COD) Sepatu Adidas Broomfield Grey Navy ""Unisex""","800.000","-50%","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/d7099d3fd1dfdaf705ab.svg","4.9","833 Terjual","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/76dff349290d20891fc1.svg","3-5 Hari","Kab. Bogor","https://shopee.co.id/find_similar_products?catid=100012&itemid=21515924339&shopid=754189372","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/a425c915798471b33e5d.png","Kombo Hemat"
"https://shopee.co.id/adidas-Running-Duramo-SL-Shoes-Men-White-GV7125-i.270510657.24988525501?extraParams=%7B%22display_model_id%22%3A197989293431%2C%22model_selection_logic%22%3A3%7D&sp_atk=ddc2d74d-364a-48f8-88e7-3589fea8ba39&xptdk=ddc2d74d-364a-48f8-88e7-3589fea8ba39","https://down-id.img.susercontent.com/file/id-11134201-7rbk4-maurjkfx55pg63","https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx5y0tebegw04","adidas Running Duramo SL Shoes Men White GV7125","630.000","-30%","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/d7099d3fd1dfdaf705ab.svg","4.9","2RB+ Terjual","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/76dff349290d20891fc1.svg","4-6 Hari","Bekasi","https://shopee.co.id/find_similar_products?catid=100637&itemid=24988525501&shopid=270510657","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/7c9110f78e069acbced7.png","Pilih 2, diskon 15%"
